Code Domaine,Domaine,Code zone (FAO),Zone,Code indicateur,Indicateur,Code sexe,Sexe,Code année,Année,Code Élément,Élément,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","158","Niger","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6199","Valeur","3023","Labour force survey","1000 No","637.49","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","158","Niger","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6121","Valeur","3023","Labour force survey","%","97.96","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","57035.34","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","59515.43","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","56618.16","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","60810.08","E","Valeur estimée","Imputed using average of previous and next value"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","64989.58","E","Valeur estimée","Imputed using average of previous and next value"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","68339.67","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6199","Valeur","3021","Household income and expenditure survey","1000 No","24262.37","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6121","Valeur","3021","Household income and expenditure survey","%","95.96","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Valeur","3023","Labour force survey","1000 No","24995.24","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6199","Valeur","3023","Labour force survey","1000 No","24203.79","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Valeur","3023","Labour force survey","%","98.82","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","159","Nigéria","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6121","Valeur","3023","Labour force survey","%","98.3","X","Chiffre de source externe","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","0.12","E","Valeur estimée","ILOStat ISIC Rev. 4"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","0.13","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","0.14","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","0.15","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","0.16","E","Valeur estimée","Modelled FAO"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","0.17","E","Valeur estimée","ILOStat ISIC Rev. 4"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6199","Valeur","3035","Population census","1000 No","0.06","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Valeur","3035","Population census","1000 No","0.07","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6121","Valeur","3035","Population census","%","100","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","160","Nioué","21126","Share of employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6121","Valeur","3035","Population census","%","85.9","X","Chiffre de source externe","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2017","2017","6199","Valeur","3044","FAO Model","1000 No","198.24","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2018","2018","6199","Valeur","3044","FAO Model","1000 No","211.08","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2019","2019","6199","Valeur","3044","FAO Model","1000 No","212.34","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2020","2020","6199","Valeur","3044","FAO Model","1000 No","207.22","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2021","2021","6199","Valeur","3044","FAO Model","1000 No","210.3","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21160","Emploi total dans les systèmes agroalimentaires (AFS)","1","Total","2022","2022","6199","Valeur","3044","FAO Model","1000 No","239.2","E","Valeur estimée","Modelled using ISIC shares"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2017","2017","6199","Valeur","3023","Labour force survey","1000 No","34.74","X","Chiffre de source externe","Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2018","2018","6199","Valeur","3023","Labour force survey","1000 No","34.39","X","Chiffre de source externe","Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2019","2019","6199","Valeur","3023","Labour force survey","1000 No","33","X","Chiffre de source externe","Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2020","2020","6199","Valeur","3023","Labour force survey","1000 No","34.39","X","Chiffre de source externe","Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2021","2021","6199","Valeur","3023","Labour force survey","1000 No","39.36","X","Chiffre de source externe","Break in series: Methodology revised Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2022","2022","6199","Valeur","3023","Labour force survey","1000 No","37","X","Chiffre de source externe","Repository: Eurostat special tabulation"
"OEA","Indicateurs de l’emploi: Agriculture et systèmes agroalimentaires","162","Norvège","21111","Employment in crop and animal production, hunting and related service activities","1","Total","2023","2023","6199","Valeur","3023","Labour force survey","1000 No","40.48","X","Chiffre de source externe","Repository: Eurostat special tabulation"
